theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Between prehistory and history: the archaeological detection of social change among the Picts	2013	Antiquity	39	yes	10.1017/s0003598x00049917	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/EB0C22E70BEF1A9B94B44402550BBCC0/S0003598X00049917a.pdf/div-class-title-between-prehistory-and-history-the-archaeological-detection-of-social-change-among-the-picts-div.pdf	en	The development of small-scale kingdoms in the post-Roman world of northwestern Europe is a key stage in the subsequent emergence of medieval states. Recent excavations at Rhynie in north-eastern Scotland have thrown important light on the emergence of one such kingdom, that of the Picts. Enclosures, sculptured ‘symbol stones’ and long-distance luxury imports identify Rhynie as a place of growing importance during the fifth to sixth centuries AD. Parallels can be drawn with similar processes in southern Scandinavia, where leadership combined roles of ritual and political authority. The excavations at Rhynie and the synthesis of dated Pictish enclosures illustrate the contribution that archaeology can make to the understanding of state formation processes in early medieval Europe.
archaeology_morphology	castro culture hillfort morphology northwest Iberia	openalex	The Forerunners on Heritage Stones Investigation: Historical Synthesis and Evolution	2021	Heritage	37	yes	10.3390/heritage4030068	https://www.mdpi.com/2571-9408/4/3/68/pdf?version=1626255289	en	Human activity has required, since its origins, stones as raw material for carving, construction and rock art. The study, exploration, use and maintenance of building stones is a global phenomenon that has evolved from the first shelters, manufacture of lithic tools, to the construction of houses, infrastructures and monuments. Druids, philosophers, clergymen, quarrymen, master builders, naturalists, travelers, architects, archaeologists, physicists, chemists, curators, restorers, museologists, engineers and geologists, among other professionals, have worked with stones and they have produced the current knowledge in heritage stones. They are stones that have special significance in human culture. In this way, the connotation of heritage in stones has been acquired over the time. That is, the stones at the time of their historical use were simply stones used for a certain purpose. Therefore, the concept of heritage stone is broad, with cultural, historic, artistic, architectural, and scientific implications. A historical synthesis is presented of the main events that marked the use of stones from prehistory, through ancient history, medieval times, and to the modern period. In addition, the main authors who have written about stones are surveyed from Ancient Roman times to the middle of the twentieth century. Subtle properties of stones have been discovered and exploited by artists and artisans long before rigorous science took notice of them and explained them.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Was There a 3.2 ka Crisis in Europe? A Critical Comparison of Climatic, Environmental, and Archaeological Evidence for Radical Change during the Bronze Age–Iron Age Transition	2022	Journal of Archaeological Research	36	yes	10.1007/s10814-022-09176-6	https://link.springer.com/content/pdf/10.1007/s10814-022-09176-6.pdf	en	Abstract The globalizing connections that defined the European Bronze Age in the second millennium BC either ended or abruptly changed in the decades around 1200 BC. The impact of climate change at 3.2 ka on such social changes has been debated for the eastern Mediterranean. This paper extends this enquiry of shifting human–climate relationships during the later Bronze Age into Europe for the first time. There, climate data indicate that significant shifts occurred in hydroclimate and temperatures in various parts of Europe ca. 3.2 ka. To test potential societal impacts, I review and evaluate archaeological data from Ireland and Britain, the Nordic area, the Carpathian Basin, the Po Valley, and the Aegean region in parallel with paleoclimate data. I argue that 1200 BC was a turning point for many societies in Europe and that climate played an important role in shaping this. Although long-term trajectories of sociopolitical systems were paramount in defining how and when specific societies changed, climate change acted as a force multiplier that undermined societal resilience in the wake of initial social disjunctures. In this way, it shaped, often detrimentally, the reconfiguration of societies. By impacting more directly on social venues of political recovery, realignment, and reorganization, climate forces accentuate societal crises and, in some areas, sustained them to the point of sociopolitical collapse.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	The Matitanana archaeological project: Culture history and social complexity in the Seven Rivers Region of southeastern Madagascar	2009	Deep Blue (University of Michigan)	35	no			en	My field research for this dissertation consisted of four seasons of archaeological survey and excavation along the Matitanana and neighboring rivers on Madagascar’s southeastern coast. The Antemoro people who live in the area today have long recorded their history and oral traditions with a derived Arabic script in written texts known as sorabé. These various sources of information about the past are combined in this dissertation to produce a picture of the sequence of human settlement in this area over the past thousand years. A new ceramic chronology was created through an analysis of the excavated remains to help structure the survey results. Additional surveys outside the main research area also helped to locate the quarry sources for the chlorite-schist (or steatite) stone vessels imported as early trade goods into the Matitanana area. The 240 archaeological sites documented in the site catalogue reveal an initially sparse coastal occupation that eventually spread upriver. This sequence was interrupted in the 15th century by the abandonment of the banks of the lower river valley, creating two potentially-competing population centers, with the first large towns appearing on the coast just north of the Matitanana River mouth separated from a group of evenly-spaced smaller sites 20 kilometers inland. This pattern is linked with the arrival of the ancestors of the Antemoro, who do not claim to have been the first inhabitants of this region. Archaeologically, this phase was followed by one in which people reoccupied the entire landscape and created ditched hilltop sites in defensive locations, corresponding to the period of the first European incursions into the area. One consideration in this work is the archaeological visibility of those social processes that help create the inequalities inherent in state formation. It is argued that the archaeology of this Indian Ocean island relates to that of the East African coast in this regard.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Long-term History in a Moroccan Oasis Zone: The Middle Draa Project 2015	2017	Journal of African Archaeology	34	yes	10.1163/21915784-12340009	https://brill.com/downloadpdf/journals/jaa/15/2/article-p141_141.pdf	en	Abstract This article describes the research questions and presents the initial ams dates of the Middle Draa Project (southern Morocco), a collaborative field survey project between the University of Leicester and the Institut National des Sciences de l’Archéologie et du Patrimoine ( insap ) of Morocco. Starting from a very low baseline of past archaeological research in this pre-desert valley, the overall objective of the project is to establish the extent, character and chronology of the rich archaeology of the Wadi Draa. The results presented here detail a hitherto unknown phase of major occupation in the Draa in the 4th-6th centuries ad evidenced by complex hilltop settlements and extensive cairn cemeteries (an initial typology is presented). A second medieval phase comprised major urban centres that are contemporary with the Almoravid and Almohad periods of Moroccan history. Alongside these urban centres, there are the remains of substantial mudbrick oasis settlements and irrigation and field-systems of a contemporary date. A key contribution of this paper concerns the construction of an outline chronology based upon initial analysis of the ceramics collected, but crucially supplemented and supported by a major program of ams dating. The remote sensing and field survey data collected by the project enable us to develop some hypotheses concerning the long-term history of this important oasis valley.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Towards an Archaeological Theory of Infrastructure	2018	Journal of Archaeological Method and Theory	33	yes	10.1007/s10816-018-9410-2	https://link.springer.com/content/pdf/10.1007/s10816-018-9410-2.pdf	en	Infrastructure makes up a considerable portion of the material culture that archaeologists study. Whether measured in terms of spatial extension or just sheer mass, infrastructural entities are often among the biggest artifacts that archaeologists encounter in the field. Yet there is no overarching theoretical framework for the archaeological study of infrastructure, and its different varieties tend to be treated in a rather piecemeal fashion. This article therefore seeks to lay some foundations for a more theoretically unified approach to infrastructure within the discipline. It offers a general definition or infrastructure, as well as a basic typology. The typology presented is fourfold, encompassing (1) static infrastructure ( e.g. , terraces, harbors and storehouses), (2) circulatory infrastructure ( e.g. , highways, canals, aqueducts, and sewers), (3) bounding infrastructure ( e.g. , palisades, ditches, and corrals), and (4) signaling infrastructure ( e.g. , lighthouses and beacons). By analogy with more heavily theorized categories such as urbanism, it is suggested that infrastructure should be a topic of global comparative analysis within archaeology and its allied disciplines.
archaeology_morphology	Gallaecia castro settlement defensive earthwork rampart	openalex	THE REASSESSMENT OF THE ROMAN MILITARY PRESENCE IN GALICIA AND NORTHERN PORTUGAL THROUGH DIGITAL TOOLS: ARCHAEOLOGICAL DIVERSITY AND HISTORICAL PROBLEMS	2019	DIGITAL.CSIC (Spanish National Research Council (CSIC))	32	yes	10.5281/zenodo.3457524	http://hdl.handle.net/10261/208856	en	Traditionally, the study of the Roman military presence in Galicia (Spain) and Northern Portugal has been based on the fragmentary documentation offered by Greek and Latin authors or epigraphy, with archaeology occupying a very secondary place in these historical narratives. In particular, the information is very scarce for the period between the 2nd century BCE and 1st century CE, when these territories were conquered and integrated into the Roman world. This work presents new Roman military sites discovered through an integrated methodology involving an intensive application of remote sensing techniques in order to provide information to foster a paradigm shift in this field of study. Distributed over a wide geographical area and displaying a wide morpho-typological and locational diversity, this new archaeological evidence not only reflects the ability of the Roman army to adapt to local natural and cultural environments, but also reveals a major operational and logistical assortment that may relate to the diachronic nature of the military presence in the region.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Carn Dubh, Moulin, Perthshire: survey and excavation of an archaeological landscape 1987-90	1996	Proceedings of the Society of Antiquaries of Scotland	32	yes	10.9750/psas.125.139.195	http://journals.socantscot.org/index.php/psas/article/download/9885/9852	en	Survey, excavation and specialist analyses of a hut-circle group containing Dalrulzion-type roundhouses revealed evidence of exploitation of Moulin Moor from the Neolithic to the present day.The hut-circles were dated to the later Bronze Age to Iron Age periods and a sub-rectangular house was dated to the later first millennium AD.The surviving half of a small round-house, damaged by a forestry road, at Craighead, Alyth, was investigated.Pottery from the site indicated a later Bronze Age or Iron Age date.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Round Barrows and Dykes as Landscape Metaphors	2004	Cambridge Archaeological Journal	27	yes	10.1017/s0959774304000125	https://discovery.ucl.ac.uk/12876/1/12876.pdf	en	This article outlines the results of phenomenological research on the significance of landscape features, in particular ridges and coombe (dry valley) systems, in relation to the locations of Bronze Age round barrows and late Bronze Age/early Iron Age crossridge and spur dykes constructed along a chalk ridge in central southern England. It considers the locations of these monuments in a holistic manner and argues that together the round barrows, and then subsequently the dykes, network or draw together very different aspects of the topography in narratives about life and death. The round barrows differentially reference the significance of these places metaphorically through a combination of their specific locations. By contrast, the monumental courses of the dykes physically impose themselves on, or objectify the significance of, the same landscape features, but in a radically different manner indicating both continuity and difference in the historical significance of place.
archaeology_morphology	hillfort morphology Galicia Iron Age settlement	openalex	Agriculture in NW Iberia during the Bronze Age: A review of archaeobotanical data	2016	Journal of Archaeological Science Reports	26	yes	10.1016/j.jasrep.2016.07.011	https://www.sciencedirect.com/science/article/pii/S2352409X16303716	en	The wide and diverse array of palaeoenvironmental studies that were carried out in Northwestern Iberia indicate that the Bronze Age corresponds to a phase of great landscape changes. Strong deforestation and erosion episodes are key-features and they are usually assumed to be anthropogenic. The archaeological and archaeobotanical records demonstrate that these trends are coincident with modifications on settlement pattern and agricultural systems. This work consists on a thorough revision of carpological data from 19 Bronze Age sites in order to understand agricultural practices in the region in this time period. Results reveal the increasing relevance of Panicum miliaceum and decreasing presence of naked barley which contrast with the previous periods. Carpological remains are not available in Early Bronze Age sites. Middle Bronze Age crops include naked and hulled forms of barley ( Hordeum spp.) and wheat ( Triticum spp.). Only one site provided occasional grains of Panicum miliaceum . Non-cereal crops are rare and comprise Linum , Papaver , Pisum sativum and Vicia faba . Still, there are few Middle Bronze Age sites with crop macroremains. Late Bronze Age sites with carpological remains of crops are more abundant but no new crop is added. This is the phase when Panicum miliaceum became a conspicuous crop in regional agricultural strategies. Overall, a small diversity of pulses is recorded throughout the Bronze Age, contrasting with other Iberian regions. Acorns ( Quercus ) are the only wild fruits consistently present in the archaeological sites and they probably had some relevance within the regional subsistence. It was possible to detect changes on settlement and agricultural levels and suggest how these are related to environmental and social changes. It is argued that agricultural productivity increased and pits were the main storage facilities used by Bronze Age communities. Although these structures are abundant in several sites, caution is needed while interpreting them and their fills. Only in one site – Freixo – remains of crops were found in primary deposition in a storage pit. Increasing agricultural productivity, including functionally diverse winter and spring crops seems to have been connected to settlement diversification. This trend may have led to a more complementary and profuse use of local resources, enhancing the anthropogenic changes in the landscape mentioned above. This was a further step in the territorialisation process that would eventually lead to the complex scenario recorded in the Iron Age. • Bronze Age landscape changes in NW Iberia are coincident with modifications on settlement pattern and agricultural systems. • Settlement diversification led to a complementary and profuse use of resources in a process of increasing territorialization. • Agriculture comprised functionally diverse winter and spring crops such as a newly introduced cereal: Panicum miliaceum .
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	The Unsuspected Circles. On the Late Recognition of Southern Iberian Neolithic and Chalcolithic Ditched Enclosures	2015	Proceedings of the Prehistoric Society	25	yes	10.1017/ppr.2015.5	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1D215F204C21714EA514219E038F5A6C/S0079497X15000055a.pdf/div-class-title-the-unsuspected-circles-on-the-late-recognition-of-southern-iberian-neolithic-and-chalcolithic-ditched-enclosures-div.pdf	en	Neolithic ditched enclosures appear to be widely distributed across Central and Western Europe, and from the Mediterranean area to Scandinavia. They have been known in areas of Europe for a long time, but particularly in the last 25 years studies on British, French, Central European, and Scandinavian ditched enclosures have flourished. In line with this, a number of international meetings occurred in the last three decades. In southern Iberia, by contrast, ditched enclosures only began to be known in the 1970s, and even then methodological deficiencies and lack of funding hampered their characterisation. As a consequence of this, Iberian Neolithic and Copper Age ditched enclosures were largely unknown outside Portugal and Spain. They were not represented in any of the international meetings above, nor included in any of the syntheses made about the topic. Not only that, for decades, Spanish and Portuguese archaeologists were not aware of the potential analogies themselves, and the research that was being carried out elsewhere in Europe had almost no influence on the way ditched enclosures were surveyed, excavated, and interpreted in the peninsula. The main objective of this article is to advance the recognition of the southern Iberian evidence by other European researchers and the integration of the Iberian conversation into the general discussion. The focus will be on how these sites have been studied by several generations of Iberian archaeologists, in an attempt to explain why it has taken Portuguese and Spanish archaeologists so long to realise that Iberian enclosures should not be understood in isolation.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Resilience, innovation and collapse of settlement networks in later Bronze Age Europe: New survey data from the southern Carpathian Basin	2023	PLoS ONE	25	yes	10.1371/journal.pone.0288750	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0288750&type=printable	en	Societies of the later Early to Middle Bronze Age (ca. 2200-1600 BC) in the Carpathian Basin exhibited complex, hierarchical and regionally influential socio-political organisation that came to an abrupt end in the 16th century BC. Considered a collapse by some, this change was characterised by abandonment of virtually all central places / nodes in settlement networks. Until recently, the complexity that characterised the period was believed to have substantially diminished alongside depopulation. This model was reinforced by a combination of the loss of established external networks and low-resolution knowledge of where and how people lived in the first stages of the Late Bronze Age (between 1600 and 1200 BC). We contest the idea of a diminished Late Bronze Age and argue that a fully opposite trajectory can be identified-increased scale, complexity and density in settlement systems and intensification of long-distance networks. We present results of a settlement survey in the southern Pannonian Plain using remote and pedestrian prospection, augmented by small-scale excavations. New absolute dates are used to define the occupational history of sites dating primarily between 1500-1200 BC. We argue that climate change played a substantial role in in the transformation of settlement networks, creating a particular ecological niche enabling societies to thrive. New and specific forms of landscape exploitation developed that were characterised by proximity to wetlands and minor watercourses. In this context, the largest monuments of Bronze Age Europe were created and inhabited. In considering the origins and demise of these megasites and related settlements, we provide a new model for Late Bronze Age societies in the Carpathian Basin and their regional relevance.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	Native Enclosed Settlement and the Problem of the Irish 'Ring-fort'	2009	Medieval Archaeology	25	no	10.1179/007660909x12457506806360		en	One of the most sustained monolithic traditions of Irish archaeology is the classification of a wide variety of earthen and stone enclosures (ráth and caisel) as 'ring-forts'. This is an impediment to understanding the significant changes that native enclosed settlement underwent through time since it encourages archaeologists to fit their evidence to the category rather than to assess each enclosed settlement on its own merits. It also conceals differences between various forms of enclosed settlements inhabited from the 7th to the 17th century AD, occasionally later. The proposal is therefore that the 'ring-fort' is a chimera and that the use of that term should be discontinued so that study of native enclosed settlement can be liberated from its insular base and used to explore social change in Ireland. A field study from the Burren, Co Clare is used in support of this argument.
archaeology_morphology	hillfort morphology Galicia Iron Age settlement	openalex	Ancient tin production: Slags from the Iron Age Carvalhelhos hillfort (NW Iberian Peninsula)	2018	Journal of Archaeological Science	22	yes	10.1016/j.jas.2018.02.007	https://ars.els-cdn.com/content/image/1-s2.0-S0305440318300414-fx1_lrg.jpg	en	
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	A reassessment of the role of animals at the Etton Causewayed Enclosure	2014	Figshare	22	yes			en	In recent years, causewayed enclosures have come to be regarded as being ceremonial or ritual sites. This classification is derived from a perceived lack of evidence pertaining to domestic settlement, in the form of houses and âtypicalâ domestic animal bone assemblages, and a perceived abundance of âatypicalâ material and methods of deposition. This thesis explores the animal bone from the Etton causewayed enclosure in order to ascertain whether these perceptions have an empirical basis.&#13;\nEtton was excavated in the 1980s, and the published literature relating to the site appeared to conform to the stereotypes established for causewayed enclosure sites, however during preliminary analysis, it became clear that the animal bone data was not complete and that many of the inferences regarding the role of animals at Etton were the result of presumption or data being taken out of context. Specifically, this thesis looks at the nature of the fractures on the animal bones from Etton, and also from a similar causewayed enclosure at Staines in order to establish a clear taphonomic history for the faunal remains on the site, from which aspects of the role of animals can be deduced. In archaeological literature the absence of âfreshâ, or helical fractures (which tend to result from the conscious decision to break a bone for marrow) is said to support the hypothesis that sites of this type were not domestic in nature. This assertion has been made despite the fact that no detailed studies into bone fracture at Neolithic sites have ever been undertaken.&#13;\nThis thesis demonstrates that at both Etton and Staines, fresh fractures were abundant and considers the potential implications of this for these sites. In so doing it highlights the dangers of presuming evidence exists or does not exist, and of cherry-picking data to fit a preordained ideal rather than allowing the data to speak for itself. At Etton and Staines, the animal bone speaks not necessarily of a categorically ceremonial or ritual economy, divorced from the domestic economy of the time, but of a more mundane economy, with occasional âatypicalâ activity, that was standard for the inhabitants of causewayed enclosures, whether at this type of site or elsewhere.
