theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
method_detection	object detection archaeology aerial imagery deep learning	openalex	Feature Learning Based Approach for Weed Classification Using High Resolution Aerial Images from a Digital Camera Mounted on a UAV	2014	Remote Sensing	173	yes	10.3390/rs61212037	https://www.mdpi.com/2072-4292/6/12/12037/pdf?version=1417601814	en	The development of low-cost unmanned aerial vehicles (UAVs) and light weight imaging sensors has resulted in significant interest in their use for remote sensing applications. While significant attention has been paid to the collection, calibration, registration and mosaicking of data collected from small UAVs, the interpretation of these data into semantically meaningful information can still be a laborious task. A standard data collection and classification work-flow requires significant manual effort for segment size tuning, feature selection and rule-based classifier design. In this paper, we propose an alternative learning-based approach using feature learning to minimise the manual effort required. We apply this system to the classification of invasive weed species. Small UAVs are suited to this application, as they can collect data at high spatial resolutions, which is essential for the classification of small or localised weed outbreaks. In this paper, we apply feature learning to generate a bank of image filters that allows for the extraction of features that discriminate between the weeds of interest and background objects. These features are pooled to summarise the image statistics and form the input to a texton-based linear classifier that classifies an image patch as weed or background. We evaluated our approach to weed classification on three weeds of significance in Australia: water hyacinth, tropical soda apple and serrated tussock. Our results showed that collecting images at 5–10 m resulted in the highest classifier accuracy, indicated by F1 scores of up to 94%.
method_detection	semantic segmentation archaeological features LiDAR DTM	openalex	Mobile 3D scan LiDAR: a literature review	2021	Geomatics Natural Hazards and Risk	165	yes	10.1080/19475705.2021.1964617	https://www.tandfonline.com/doi/pdf/10.1080/19475705.2021.1964617?needAccess=true	en	This paper, by critically reviewing different years (from 2010 to 2020) of research activities performed with Mobile Laser Scanning system, aims to review existing systems and how they are exploited in multifaceted domains. To such extent, the work defines five field domains where Mobile Laser Scanning have been used: Built and urban environment, Cultural heritage and Archaeology, Underground environment, Environmental monitoring, Forestry and Agriculture. Besides, this paper sheds the light on the pros and cons for each domain field, providing useful guidelines for those researchers involved in three-dimensional data collection with innovative systems. To achieve these purposes, research papers, were analysed, mainly considering geosciences related journals. The comparison among them revealed that, despite the incredible potential of Mobile Mapping System, the human intervention is still mandatory, and post-processing actions are needed to achieve the desired results, regardless the domain field. Moreover, our study provides insight into the technical and methodological limitations that raise a general scepticism on Mobile Mapping System for three-dimensional surveying, highlighting that in most of cases supplementary data are required to make the final result trustworthy. Such obstacles, hampering Mobile Laser Scanning diffusion, point towards unexplored areas for further investigations, serving as useful guidelines for future research directions.
method_detection	archaeological site detection deep learning LiDAR	crossref	Visualisation of LiDAR terrain models for archaeological feature detection	2008	Antiquity	159		10.1017/s0003598x00096952		en	 LiDAR is developing into a formidable instrument of aerial survey. Here the author shows how the LiDAR picture can be enhanced so that features picked up by illumination from different directions can be combined in one comprehensive survey. 
method_detection	object detection archaeology aerial imagery deep learning	openalex	Convolutional SVM Networks for Object Detection in UAV Imagery	2018	IEEE Transactions on Geoscience and Remote Sensing	158	yes	10.1109/tgrs.2018.2790926	https://iris.unitn.it/bitstream/11572/225536/4/Convolutional%20SVM%20Networks...%20Postprint.pdf	en	Nowadays, unmanned aerial vehicles (UAVs) are viewed as effective acquisition platforms for several civilian applications. They can acquire images with an extremely high level of spatial detail compared to standard remote sensing platforms. However, these images are highly affected by illumination, rotation, and scale changes, which further increases the complexity of analysis compared to those obtained using standard remote sensing platforms. In this paper, we introduce a novel convolutional support vector machine (CSVM) network for the analysis of this type of imagery. Basically, the CSVM network is based on several alternating convolutional and reduction layers ended by a linear SVM classification layer. The convolutional layers in CSVM rely on a set of linear SVMs as filter banks for feature map generation. During the learning phase, the weights of the SVM filters are computed through a forward supervised learning strategy unlike the backpropagation algorithm widely used in standard convolutional neural networks (CNNs). This makes the proposed CSVM particularly suitable for detecting problems characterized by very limited training sample availability. The experiments carried out on two UAV data sets related to vehicles and solar-panel detection issues, with a 2-cm resolution, confirm the promising capability of the proposed CSVM network compared to recent state-of-the-art solutions based on pretrained CNNs.
method_detection	archaeological site detection deep learning LiDAR	crossref	Visualization of lidar-derived relief models for detection of archaeological features	2012	Journal of Archaeological Science	154		10.1016/j.jas.2012.05.029		en	
method_detection	archaeological site detection deep learning LiDAR	openalex	Hyperspectral and Lidar Data Applied to the Urban Land Cover Machine Learning and Neural-Network-Based Classification: A Review	2021	Remote Sensing	135	yes	10.3390/rs13173393	https://www.mdpi.com/2072-4292/13/17/3393/pdf?version=1630056623	en	Rapid technological advances in airborne hyperspectral and lidar systems paved the way for using machine learning algorithms to map urban environments. Both hyperspectral and lidar systems can discriminate among many significant urban structures and materials properties, which are not recognizable by applying conventional RGB cameras. In most recent years, the fusion of hyperspectral and lidar sensors has overcome challenges related to the limits of active and passive remote sensing systems, providing promising results in urban land cover classification. This paper presents principles and key features for airborne hyperspectral imaging, lidar, and the fusion of those, as well as applications of these for urban land cover classification. In addition, machine learning and deep learning classification algorithms suitable for classifying individual urban classes such as buildings, vegetation, and roads have been reviewed, focusing on extracted features critical for classification of urban surfaces, transferability, dimensionality, and computational expense.
method_detection	archaeological site detection deep learning LiDAR	openalex	Learning to Look at LiDAR: The Use of R-CNN in the Automated Detection of Archaeological Objects in LiDAR Data from the Netherlands	2019	Journal of Computer Applications in Archaeology	133	yes	10.5334/jcaa.32	http://journal.caa-international.org/articles/10.5334/jcaa.32/galley/24/download/	en	Computer-aided methods for the automatic detection of archaeological objects are needed to cope with the ever-growing set of largely digital and easily available remotely sensed data. In this paper, a promising new technique for the automated detection of multiple classes of archaeological objects in LiDAR data is presented. This technique is based on R-CNNs (Regions-based Convolutional Neural Networks). Unlike normal CNNs, which classify the entire input image, R-CNNs address the problem of object detection, which requires correctly localising and classifying (multiple) objects within a larger image. We have incorporated this technique into a workflow, which enables the preprocessing of LiDAR data into the required data format and the conversion of the results of the object detection into geographical data, usable in a GIS environment. The proposed technique has been trained and tested on LiDAR data gathered from the central part of the Netherlands. This area contains a multitude of archaeological objects, including prehistoric barrows and Celtic fields. The initial experiments show that we are able to automatically detect and categorise these two types of archaeological objects and thus proof the added value of this technique.
method_detection	archaeological site detection deep learning LiDAR	openalex	Integrating Remote Sensing, Machine Learning, and Citizen Science in Dutch Archaeological Prospection	2019	Remote Sensing	130	yes	10.3390/rs11070794	https://www.mdpi.com/2072-4292/11/7/794/pdf?version=1554349755	en	Although the history of automated archaeological object detection in remotely sensed data is short, progress and emerging trends are evident. Among them, the shift from rule-based approaches towards machine learning methods is, at the moment, the cause for high expectations, even though basic problems, such as the lack of suitable archaeological training data are only beginning to be addressed. In a case study in the central Netherlands, we are currently developing novel methods for multi-class archaeological object detection in LiDAR data based on convolutional neural networks (CNNs). This research is embedded in a long-term investigation of the prehistoric landscape of our study region. We here present an innovative integrated workflow that combines machine learning approaches to automated object detection in remotely sensed data with a two-tier citizen science project that allows us to generate and validate detections of hitherto unknown archaeological objects, thereby contributing to the creation of reliable, labeled archaeological training datasets. We motivate our methodological choices in the light of current trends in archaeological prospection, remote sensing, machine learning, and citizen science, and present the first results of the implementation of the workflow in our research area.
method_detection	archaeological site detection deep learning LiDAR	openalex	Google Earth as a Powerful Tool for Archaeological and Cultural Heritage Applications: A Review	2018	Remote Sensing	121	yes	10.3390/rs10101558	https://www.mdpi.com/2072-4292/10/10/1558/pdf?version=1538135335	en	Google Earth (GE), a large Earth-observation data-based geographical information computer application, is an intuitive three-dimensional virtual globe. It enables archaeologists around the world to communicate and share their multisource data and research findings. Different from traditional geographical information systems (GIS), GE is free and easy to use in data collection, exploration, and visualization. In the past decade, many peer-reviewed articles on the use of GE in the archaeological cultural heritage (ACH) research field have been published. Most of these concern specific ACH investigations with a wide spatial coverage. GE can often be used to survey and document ACH so that both skilled archaeologists and the public can more easily and intuitively understand the results. Based on geographical tools and multi-temporal very high-resolution (VHR) satellite imagery, GE has been shown to provide spatio-temporal change information that has a bearing on the physical, environmental, and geographical character of ACH. In this review, in order to discuss the huge potential of GE, a comprehensive review of GE and its applications to ACH in the published scientific literature is first presented; case studies in five main research fields demonstrating how GE can be deployed as a key tool for studying ACH are then described. The selected case studies illustrate how GE can be used effectively to investigate ACH at multiple scales, discover new archaeological sites in remote regions, monitor historical sites, and assess damage in areas of conflict, and promote virtual tourism. These examples form the basis for highlighting current trends in remote sensing archaeology based on the GE platform, which could provide access to a low-cost and easy-to-use tool for communicating and sharing ACH geospatial data more effectively to the general public in the era of Digital Earth. Finally, a discussion of the merits and limitations of GE is presented along with conclusions and remaining challenges.
method_detection	archaeological site detection deep learning LiDAR	crossref	Rediscovering the lost archaeological landscape of southern New England using airborne light detection and ranging (LiDAR)	2014	Journal of Archaeological Science	121		10.1016/j.jas.2013.12.004		en	
method_detection	hillfort automated detection remote sensing	openalex	Visibility Studies in Archaeology: A Review and Case Study	2003	Environment and Planning B Planning and Design	121	yes	10.1068/b29122	https://discovery.ucl.ac.uk/77428/1/Lake_Woodman_postprint_2003.pdf	en	This paper describes the history and current state of archaeological visibility studies. The first part is a survey of both GIS (geographic information systems) and non-GIS studies of visibility by archaeologists, which demonstrates how advances in GIS visibility studies have tended to recapitulate, albeit over a compressed timescale, theoretically driven developments in non-GIS studies. The second part presents an example of the kind of methodological development required for the use of GIS to contribute to the agenda set by certain strands of a more humanistic archaeology. An algorithm developed to retrieve various summaries of the inclination at which points on the horizon are visible from a specified viewpoint was applied to nineteen recumbent stone circles in the Grampian region of Scotland. The results suggest that these summaries provide a useful tool for ‘unpacking’ what archaeologists mean when they claim that the topographic setting of certain stone circles creates an ‘impression of circularity’.
