dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	probability	rank_desc_in_dataset	status	error
train_mini	wl-tile-v1-09589	wl-neg-neg-pt-dgpc-107094	neg-pt-dgpc-107094	0	hard_negative	train	PT	dgt_ortos2021_rgb	Bouça de Mosqueiros	Celorico de Basto	Britelo, Gémeos e Ourilhe		roman_built_context	80.0	120.0	0.43170885	670	ok	
train_mini	wl-tile-v1-09532	wl-neg-neg-pt-dgpc-109017	neg-pt-dgpc-109017	0	hard_negative	train	PT	dgt_ortos2021_rgb	Bouças Velhas	Amares	Bouro (Santa Marta)		roman_built_context	80.0	120.0	0.22624222	955	ok	
train_mini	wl-tile-v1-09573	wl-neg-neg-pt-dgpc-111201	neg-pt-dgpc-111201	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Avenida da Imaculada Conceição (Nova Loja Lidl)	Braga	Braga (Maximinos, Sé e Cividade)		necropolis_or_burial;roman_built_context	80.0	120.0	0.03394275	994	ok	
train_mini	wl-tile-v1-09563	wl-neg-neg-pt-dgpc-107560	neg-pt-dgpc-107560	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Avenida da Liberdade, 745	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial;roman_built_context	80.0	120.0	0.13360870	978	ok	
train_mini	wl-tile-v1-09553	wl-neg-neg-pt-dgpc-107535	neg-pt-dgpc-107535	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Avenida da Liberdade/Quarteirão dos C.T.T.	Braga	Braga (São José de São Lázaro e São João do Souto)		roman_built_context	80.0	120.0	0.16892706	974	ok	
train_mini	wl-tile-v1-09558	wl-neg-neg-pt-dgpc-107545	neg-pt-dgpc-107545	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Carvalheiras	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.36016144	839	ok	
train_mini	wl-tile-v1-09575	wl-neg-neg-pt-dgpc-111296	neg-pt-dgpc-111296	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Instituto Monsenhor Airosa	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.17341820	973	ok	
train_mini	wl-tile-v1-09579	wl-neg-neg-pt-dgpc-112197	neg-pt-dgpc-112197	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Largo da Senhora-a-Branca, 126-128	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial;roman_built_context	80.0	120.0	0.19768443	970	ok	
train_mini	wl-tile-v1-09565	wl-neg-neg-pt-dgpc-107572	neg-pt-dgpc-107572	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Largo do Paço	Braga	Braga (São José de São Lázaro e São João do Souto)		roman_built_context	80.0	120.0	0.33114461	889	ok	
train_mini	wl-tile-v1-09560	wl-neg-neg-pt-dgpc-107553	neg-pt-dgpc-107553	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Praça Conde São Joaquim, 21-23	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.22817611	953	ok	
train_mini	wl-tile-v1-09554	wl-neg-neg-pt-dgpc-107536	neg-pt-dgpc-107536	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Praça Jerónimo Pimentel, 36-37	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.22402832	957	ok	
train_mini	wl-tile-v1-09577	wl-neg-neg-pt-dgpc-111331	neg-pt-dgpc-111331	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Praça de República, 1	Braga	Braga (São José de São Lázaro e São João do Souto)		historic_fortification;roman_built_context	100.0	120.0	0.14139054	977	ok	
train_mini	wl-tile-v1-09581	wl-neg-neg-pt-dgpc-112560	neg-pt-dgpc-112560	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua 25 de Abril	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial;roman_built_context	80.0	120.0	0.26335141	938	ok	
train_mini	wl-tile-v1-09584	wl-neg-neg-pt-dgpc-114040	neg-pt-dgpc-114040	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Alferes Alfredo Ferreira, 75-77	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial	50.0	120.0	0.20009473	968	ok	
train_mini	wl-tile-v1-09557	wl-neg-neg-pt-dgpc-107544	neg-pt-dgpc-107544	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Cruz de Pedra, 103-109	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.25179084	945	ok	
train_mini	wl-tile-v1-09550	wl-neg-neg-pt-dgpc-107528	neg-pt-dgpc-107528	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Cruz de Pedra, 108-118	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.21896054	960	ok	
train_mini	wl-tile-v1-09571	wl-neg-neg-pt-dgpc-111021	neg-pt-dgpc-111021	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Cruz de Pedra, 91-93	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.23722311	951	ok	
train_mini	wl-tile-v1-09574	wl-neg-neg-pt-dgpc-111203	neg-pt-dgpc-111203	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua D. Diogo de Sousa, 102-118	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.36773632	820	ok	
train_mini	wl-tile-v1-09569	wl-neg-neg-pt-dgpc-110813	neg-pt-dgpc-110813	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Direita, 25-29	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.25627957	941	ok	
train_mini	wl-tile-v1-09559	wl-neg-neg-pt-dgpc-107550	neg-pt-dgpc-107550	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Dom Afonso Henriques	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.34204095	872	ok	
train_mini	wl-tile-v1-09586	wl-neg-neg-pt-dgpc-114702	neg-pt-dgpc-114702	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Dr. Manuel Vieira Matos, Lote 10	Braga	Braga (São Victor)		roman_built_context	80.0	120.0	0.24329563	948	ok	
train_mini	wl-tile-v1-09556	wl-neg-neg-pt-dgpc-107538	neg-pt-dgpc-107538	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Frei Caetano Brandão, 129	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.32538783	898	ok	
train_mini	wl-tile-v1-09555	wl-neg-neg-pt-dgpc-107537	neg-pt-dgpc-107537	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Frei Caetano Brandão, 183-185	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.27116445	937	ok	
train_mini	wl-tile-v1-09578	wl-neg-neg-pt-dgpc-111408	neg-pt-dgpc-111408	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Pêro Magalhães Gondavo, 62	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.25183982	944	ok	
train_mini	wl-tile-v1-09570	wl-neg-neg-pt-dgpc-110818	neg-pt-dgpc-110818	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Sá de Miranda, 375	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.20716724	964	ok	
train_mini	wl-tile-v1-09587	wl-neg-neg-pt-dgpc-114712	neg-pt-dgpc-114712	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua São Geraldo, 77	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.23956419	949	ok	
train_mini	wl-tile-v1-09562	wl-neg-neg-pt-dgpc-107556	neg-pt-dgpc-107556	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua Visconde Pindela, 1 e 3	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.31484229	909	ok	
train_mini	wl-tile-v1-09564	wl-neg-neg-pt-dgpc-107567	neg-pt-dgpc-107567	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua de Dom Paio Mendes, 67-75	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.30065061	923	ok	
train_mini	wl-tile-v1-09549	wl-neg-neg-pt-dgpc-107525	neg-pt-dgpc-107525	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua de São Geraldo, 34	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.37204138	809	ok	
train_mini	wl-tile-v1-09548	wl-neg-neg-pt-dgpc-107517	neg-pt-dgpc-107517	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua de São Geraldo, 69 (Creche da Santa Misericórdia)	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.26228925	939	ok	
train_mini	wl-tile-v1-09551	wl-neg-neg-pt-dgpc-107533	neg-pt-dgpc-107533	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua de São Geraldo, Logradouro do Edificio 27-31	Braga	Braga (São José de São Lázaro e São João do Souto)		roman_built_context	80.0	120.0	0.38251721	788	ok	
train_mini	wl-tile-v1-09576	wl-neg-neg-pt-dgpc-111300	neg-pt-dgpc-111300	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua do Alcaide, 18-20	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.34106518	873	ok	
train_mini	wl-tile-v1-09585	wl-neg-neg-pt-dgpc-114647	neg-pt-dgpc-114647	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua do Carvalhal, 75-77	Braga	Braga (São José de São Lázaro e São João do Souto)		roman_built_context	80.0	120.0	0.18299285	972	ok	
train_mini	wl-tile-v1-09580	wl-neg-neg-pt-dgpc-112226	neg-pt-dgpc-112226	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua do Raio, 33	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial;roman_built_context	80.0	120.0	0.19973519	969	ok	
train_mini	wl-tile-v1-09566	wl-neg-neg-pt-dgpc-107574	neg-pt-dgpc-107574	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua do Souto, 111-119	Braga	Braga (São José de São Lázaro e São João do Souto)		necropolis_or_burial;roman_built_context	80.0	120.0	0.23156383	952	ok	
train_mini	wl-tile-v1-09582	wl-neg-neg-pt-dgpc-112734	neg-pt-dgpc-112734	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua do Souto, 5-11	Braga	Braga (São José de São Lázaro e São João do Souto)		roman_built_context	80.0	120.0	0.35803071	843	ok	
train_mini	wl-tile-v1-09572	wl-neg-neg-pt-dgpc-111064	neg-pt-dgpc-111064	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Rua dos Biscaínhos, 89-105	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.29728919	926	ok	
train_mini	wl-tile-v1-09552	wl-neg-neg-pt-dgpc-107534	neg-pt-dgpc-107534	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Santo António das Travessas, 20-26	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.32825993	893	ok	
train_mini	wl-tile-v1-09561	wl-neg-neg-pt-dgpc-107554	neg-pt-dgpc-107554	0	hard_negative	train	PT	dgt_ortos2021_rgb	Braga - Seminário Conciliar de Santiago/ Seminário Conciliar de São Pedro e São Paulo	Braga	Braga (Maximinos, Sé e Cividade)		roman_built_context	80.0	120.0	0.35944512	841	ok	
train_mini	wl-tile-v1-09711	wl-neg-neg-pt-dgpc-106154	neg-pt-dgpc-106154	0	hard_negative	train	PT	dgt_ortos2021_rgb	Brio	Matosinhos	Perafita, Lavra e Santa Cruz do Bispo		megalithic_mound	45.0	120.0	0.07035523	983	ok	
train_mini	wl-tile-v1-09776	wl-neg-neg-pt-dgpc-108430	neg-pt-dgpc-108430	0	hard_negative	train	PT	dgt_ortos2021_rgb	Cabeceiras	Paredes de Coura	Cossourado e Linhares		roman_built_context	80.0	120.0	0.52976240	401	ok	
train_mini	wl-tile-v1-09647	wl-neg-neg-pt-dgpc-106924	neg-pt-dgpc-106924	0	hard_negative	train	PT	dgt_ortos2021_rgb	Caldas de Vizela	Vizela	Caldas de Vizela (São Miguel e São João)		roman_built_context	80.0	120.0	0.32255218	902	ok	
train_mini	wl-tile-v1-09858	wl-neg-neg-pt-dgpc-111443	neg-pt-dgpc-111443	0	hard_negative	train	PT	dgt_ortos2021_rgb	Calçada de Covelo	Mondim de Basto	Atei		roman_built_context	80.0	120.0	0.46690148	565	ok	
train_mini	wl-tile-v1-09692	wl-neg-neg-pt-dgpc-111221	neg-pt-dgpc-111221	0	hard_negative	train	PT	dgt_ortos2021_rgb	Calçada de Requeixos	Lousada	Lustosa e Barrosas (Santo Estêvão)		roman_built_context	80.0	120.0	0.34847479	862	ok	
train_mini	wl-tile-v1-09740	wl-neg-neg-pt-dgpc-108241	neg-pt-dgpc-108241	0	hard_negative	train	PT	dgt_ortos2021_rgb	Caminha	Caminha	Caminha (Matriz) e Vilarelho		roman_built_context	80.0	120.0	0.21367078	961	ok	
train_mini	wl-tile-v1-09739	wl-neg-neg-pt-dgpc-108236	neg-pt-dgpc-108236	0	hard_negative	train	PT	dgt_ortos2021_rgb	Caminha - Rua da Corredoura (via pública)	Caminha	Caminha (Matriz) e Vilarelho		roman_built_context	80.0	120.0	0.22060820	959	ok	
train_mini	wl-tile-v1-09654	wl-neg-neg-pt-dgpc-105820	neg-pt-dgpc-105820	0	hard_negative	train	PT	dgt_ortos2021_rgb	Canelas	Torre de Moncorvo	Açoreira		roman_built_context	80.0	120.0	0.37877690	799	ok	
train_mini	wl-tile-v1-09537	wl-neg-neg-pt-dgpc-107769	neg-pt-dgpc-107769	0	hard_negative	train	PT	dgt_ortos2021_rgb	Carapeços 1	Barcelos	Carapeços		roman_built_context	80.0	120.0	0.25377677	943	ok	
train_mini	wl-tile-v1-09545	wl-neg-neg-pt-dgpc-113936	neg-pt-dgpc-113936	0	hard_negative	train	PT	dgt_ortos2021_rgb	Carapeços 3	Barcelos	Carapeços		megalithic_mound	45.0	120.0	0.38932242	780	ok	
train_mini	wl-tile-v1-09856	wl-neg-neg-pt-dgpc-111190	neg-pt-dgpc-111190	0	hard_negative	train	PT	dgt_ortos2021_rgb	Carrapatas	Mondim de Basto	Ermelo e Pardelhas		rock_art_surface	35.0	120.0	0.47306923	545	ok	
train_mini	wl-tile-v1-09841	wl-neg-neg-pt-dgpc-109436	neg-pt-dgpc-109436	0	hard_negative	train	PT	dgt_ortos2021_rgb	Carreira da Pedra	Chaves	Faiões		megalithic_mound	45.0	120.0	0.05063828	990	ok	
train_mini	wl-tile-v1-09693	wl-neg-neg-pt-dgpc-111250	neg-pt-dgpc-111250	0	hard_negative	train	PT	dgt_ortos2021_rgb	Casal de São Mamede	Lousada	Lustosa e Barrosas (Santo Estêvão)		roman_built_context	80.0	120.0	0.36423434	832	ok	
train_mini	wl-tile-v1-09592	wl-neg-neg-pt-dgpc-111409	neg-pt-dgpc-111409	0	hard_negative	train	PT	dgt_ortos2021_rgb	Casal do Eido	Celorico de Basto	Veade, Gagos e Molares		roman_built_context	80.0	120.0	0.27452491	933	ok	
train_mini	wl-tile-v1-09536	wl-neg-neg-pt-dgpc-107765	neg-pt-dgpc-107765	0	hard_negative	train	PT	dgt_ortos2021_rgb	Casal do Monte	Barcelos	Roriz		roman_built_context	80.0	120.0	0.23796395	950	ok	
train_mini	wl-tile-v1-09826	wl-neg-neg-pt-dgpc-106253	neg-pt-dgpc-106253	0	hard_negative	train	PT	dgt_ortos2021_rgb	Castelo de Vale de Mir/ Castelo de Trás	Alijó	Pegarinhos		roman_built_context	80.0	120.0	0.47980083	531	ok	
train_mini	wl-tile-v1-09862	wl-neg-neg-pt-dgpc-105965	neg-pt-dgpc-105965	0	hard_negative	train	PT	dgt_ortos2021_rgb	Cemitério Mouro/Galafura	Peso da Régua	Galafura e Covelinhas		necropolis_or_burial	50.0	120.0	0.46946157	557	ok	
train_mini	wl-tile-v1-09825	wl-neg-neg-pt-dgpc-106162	neg-pt-dgpc-106162	0	hard_negative	train	PT	dgt_ortos2021_rgb	Cerca	Alijó	Castedo e Cotas		roman_built_context	80.0	120.0	0.45575472	597	ok	
train_mini	wl-tile-v1-09831	wl-neg-neg-pt-dgpc-109068	neg-pt-dgpc-109068	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Balneário das Caldas	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.08846894	982	ok	
train_mini	wl-tile-v1-09847	wl-neg-neg-pt-dgpc-110188	neg-pt-dgpc-110188	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Canto do Rio	Chaves	Madalena e Samaiões		necropolis_or_burial	50.0	120.0	0.11996317	979	ok	
train_mini	wl-tile-v1-09830	wl-neg-neg-pt-dgpc-109057	neg-pt-dgpc-109057	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Largo do Arrabalde, 59-61 / Travessa das Couraças	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.02504519	995	ok	
train_mini	wl-tile-v1-09846	wl-neg-neg-pt-dgpc-110141	neg-pt-dgpc-110141	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Miliário do Campo da Roda / Quinta do Caneiro	Chaves	Madalena e Samaiões		roman_built_context	80.0	120.0	0.00136484	999	ok	
train_mini	wl-tile-v1-09835	wl-neg-neg-pt-dgpc-109154	neg-pt-dgpc-109154	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Praça Camões	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.06758139	984	ok	
train_mini	wl-tile-v1-09849	wl-neg-neg-pt-dgpc-111119	neg-pt-dgpc-111119	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua 1º de Dezembro	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.06524417	985	ok	
train_mini	wl-tile-v1-09851	wl-neg-neg-pt-dgpc-114161	neg-pt-dgpc-114161	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua Bispo Idácio, 37	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.04991514	991	ok	
train_mini	wl-tile-v1-09850	wl-neg-neg-pt-dgpc-112661	neg-pt-dgpc-112661	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua General Sousa Machado, 51	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.04647524	992	ok	
train_mini	wl-tile-v1-09852	wl-neg-neg-pt-dgpc-114272	neg-pt-dgpc-114272	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua Joaquim José Delgado, 83	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.05267106	989	ok	
train_mini	wl-tile-v1-09848	wl-neg-neg-pt-dgpc-110572	neg-pt-dgpc-110572	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua da Muralha	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.06412346	986	ok	
train_mini	wl-tile-v1-09853	wl-neg-neg-pt-dgpc-114415	neg-pt-dgpc-114415	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua da Trindade, 38-40	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.05562371	988	ok	
train_mini	wl-tile-v1-09832	wl-neg-neg-pt-dgpc-109113	neg-pt-dgpc-109113	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua de Santa Maria, 20 / Rua do Postigo, 18	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.06023523	987	ok	
train_mini	wl-tile-v1-09836	wl-neg-neg-pt-dgpc-109187	neg-pt-dgpc-109187	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua do Bispo Idácio, 20-22	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.03746057	993	ok	
train_mini	wl-tile-v1-09829	wl-neg-neg-pt-dgpc-108999	neg-pt-dgpc-108999	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua do Sol, 28	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.09121978	981	ok	
train_mini	wl-tile-v1-09827	wl-neg-neg-pt-dgpc-104697	neg-pt-dgpc-104697	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chaves - Rua dos Ferradores, 36	Chaves	Santa Maria Maior		roman_built_context	80.0	120.0	0.01861373	997	ok	
train_mini	wl-tile-v1-09746	wl-neg-neg-pt-dgpc-108401	neg-pt-dgpc-108401	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chã das Carvalheiras/ Laje 1 das Carvalheiras	Caminha	Lanhelas		rock_art_surface	35.0	120.0	0.44457667	635	ok	
train_mini	wl-tile-v1-09539	wl-neg-neg-pt-dgpc-109304	neg-pt-dgpc-109304	0	hard_negative	train	PT	dgt_ortos2021_rgb	Chão de Arefe	Barcelos	Durrães e Tregosa		necropolis_or_burial	50.0	120.0	0.46382689	571	ok	
train_mini	wl-tile-v1-09782	wl-neg-neg-pt-dgpc-112383	neg-pt-dgpc-112383	0	hard_negative	train	PT	dgt_ortos2021_rgb	Couto da Pinheira	Paredes de Coura	Insalde e Porreiras		megalithic_mound	45.0	120.0	0.41625770	714	ok	
