queue	priority_order	dataset	final_split	sample_id	bank_id	label_class	label_role	name	municipality	parish	country	longitude	latitude	fusion_probability	fusion_rank	max_safety_rank	archetype_only_rank	specialist_probability	specialist_rank	specialist_mean_rank	rank_delta_fusion_to_max	negative_type	morphology_proxy	review_lane	review_reason
holdout_top_false_positives	11	holdouts	test_trasancos	wl-neg-neg-es-pba-10131	neg-es-pba-10131	0	hard_negative	Mámoa dos Montes de Brión VI-1	Ferrol	Brión (Santa María)	ES	-8.271862778359397	43.47905394680505	0.47996000	60	57	48	0.59201347	63	62	3	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	12	holdouts	test_trasancos	wl-neg-neg-es-pba-9977	neg-es-pba-9977	0	hard_negative	Mámoa de Mougá 2	Ferrol	Doniños (San Román)	ES	-8.277452964183873	43.497885728556625	0.47867828	61	80	93	0.68139740	51	58	-19	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	13	holdouts	test_trasancos	wl-neg-neg-es-pba-8682	neg-es-pba-8682	0	hard_negative	Mámoa do Monte Marraxón IV-1	Fene	Sillobre (Santa Mariña)	ES	-8.132051265443264	43.4784901008791	0.45819259	63	30	28	0.49668358	67	66	33	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	14	holdouts	test_trasancos	wl-neg-neg-es-pba-9852	neg-es-pba-9852	0	hard_negative	Petróglifo de Chamorro	Ferrol	Serantes (San Salvador)	ES	-8.245373920147154	43.50760263509735	0.44274330	65	61	51	0.74253723	48	57	4	rock_art_surface		weak_negative_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	15	holdouts	test_trasancos	wl-neg-neg-es-pba-9981	neg-es-pba-9981	0	hard_negative	Mámoa de Mougá 6	Ferrol	Doniños (San Román)	ES	-8.270074776662353	43.50536423132985	0.42735168	68	34	32	0.49677853	66	67	34	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	16	holdouts	test_trasancos	wl-neg-neg-es-pba-8679	neg-es-pba-8679	0	hard_negative	Mámoa do Monte Marraxón III-4	Fene	Sillobre (Santa Mariña)	ES	-8.127868081506296	43.47140653859354	0.42476464	69	43	37	0.60745789	62	63	26	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	17	holdouts	test_trasancos	wl-neg-neg-es-pba-24843	neg-es-pba-24843	0	hard_negative	Mámoa de Coto da Fraga 2	Valdoviño	Pantín (Santiago)	ES	-8.096261067263583	43.625262213712574	0.42403535	70	49	42	0.57077016	64	65	21	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	18	holdouts	test_trasancos	wl-neg-neg-es-pba-8678	neg-es-pba-8678	0	hard_negative	Mámoa do Monte Marraxón III-3	Fene	Sillobre (Santa Mariña)	ES	-8.127409775048788	43.471412463118476	0.36159120	74	76	57	0.45232945	70	72	-2	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	19	holdouts	test_trasancos	wl-neg-neg-es-pba-8714	neg-es-pba-8714	0	hard_negative	Mámoa do Monte Marraxón IV-6	Fene	Sillobre (Santa Mariña)	ES	-8.129390539583051	43.473496113438	0.31338339	78	79	58	0.47127983	69	74	-1	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	20	holdouts	test_trasancos	wl-neg-neg-es-pba-9976	neg-es-pba-9976	0	hard_negative	Mámoa de Mougá 1	Ferrol	Doniños (San Román)	ES	-8.277101614563852	43.49808824486723	0.30060691	79	104	129	0.49213136	68	73	-25	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	21	holdouts	test_trasancos	wl-neg-neg-es-pba-20405	neg-es-pba-20405	0	hard_negative	Mámoa da Pena do Cabalo	San Sadurniño	Igrexafeita (Santa María)	ES	-8.000903530397089	43.49619374229235	0.29927041	80	105	108	0.39373098	78	78	-25	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	22	holdouts	test_trasancos	wl-neg-neg-es-pba-9980	neg-es-pba-9980	0	hard_negative	Mámoa de Mougá 5	Ferrol	Doniños (San Román)	ES	-8.270409463814001	43.505325632254284	0.28365703	81	45	40	0.32533576	86	84	36	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	23	holdouts	test_trasancos	wl-neg-neg-es-pba-10071	neg-es-pba-10071	0	hard_negative	Mámoa dos Montes de Brión III-8	Ferrol	Doniños (San Román)	ES	-8.296676405945123	43.484912722428156	0.27381335	82	41	35	0.33705723	82	82	41	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	24	holdouts	test_trasancos	wl-neg-neg-es-pba-9853	neg-es-pba-9853	0	hard_negative	Petróglifo do coto de San Xurxo	Ferrol	San Xurxo da Mariña (San Xurxo)	ES	-8.288881663066935	43.51388427158965	0.27136475	83	98	77	0.29394122	94	90	-15	rock_art_surface		weak_negative_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_top_false_positives	25	holdouts	test_trasancos	wl-neg-neg-es-pba-14259	neg-es-pba-14259	0	hard_negative	Mámoa do Monte dos Niños 05	Narón	Sedes (Santo Estevo)	ES	-8.123356750541028	43.56133110666142	0.26942426	84	96	75	0.24682969	98	96	-12	megalithic_mound		mamoa_false_positive_review	Known hard negative ranked high by the main fusion model; inspect as false-positive pattern.
holdout_low_rank_positives	1	holdouts	test_o_val	wl-pos-pos-es-pba-14588	pos-es-pba-14588	1	positive	Castro de Pena Lopesa	Narón	O Val (Santa María A Maior)	ES	-8.22594601477777	43.57701844556937	0.01961880	201	55	46	0.06225647	156	176	146		hilltop_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	2	holdouts	test_trasancos	wl-pos-pos-es-pba-9154	pos-es-pba-9154	1	positive	Castro de Leixa/A Croa de Leixa	Ferrol	Leixa (San Pedro)	ES	-8.20836441392536	43.522706975089974	0.10703517	132	145	120	0.10642979	136	133	-13		croa_top_ring_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	3	holdouts	test_trasancos	wl-pos-pos-es-pba-14593	pos-es-pba-14593	1	positive	Castro de Trasancos	Narón	Trasancos (San Mateo)	ES	-8.220621570398505	43.54366705275839	0.16432834	110	86	66	0.18853937	109	108	24		generic_castro_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	4	holdouts	test_trasancos	wl-pos-pos-es-pba-24337	pos-es-pba-24337	1	positive	Os Castros	Valdoviño	Pantín (Santiago)	ES	-8.093620081527554	43.639579102678184	0.17824633	106	102	82	0.26421213	97	102	4		generic_castro_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	5	holdouts	test_trasancos	wl-pos-pos-es-pba-14590	pos-es-pba-14590	1	positive	Castro de Santo Estevo	Narón	Sedes (Santo Estevo)	ES	-8.136844261989637	43.55153816561511	0.21368139	99	121	151	0.32911777	84	92	-22		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	6	holdouts	test_trasancos	wl-pos-pos-es-pba-24335	pos-es-pba-24335	1	positive	O Castro	Valdoviño	Lago (Santiago)	ES	-8.17116511354815	43.59217497513028	0.24462983	94	114	132	0.19898974	106	101	-20		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	7	holdouts	test_trasancos	wl-pos-pos-es-pba-8709	pos-es-pba-8709	1	positive	Castro do Río Castro	Fene	Limodre (Santa Baia)	ES	-8.186321260418124	43.42396916091138	0.25585124	91	88	69	0.31911095	88	88	3		valley_or_river_edge_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	8	holdouts	test_trasancos	wl-pos-pos-es-pba-24674	pos-es-pba-24674	1	positive	Castro da Punta do Vico	Valdoviño	Valdoviño (Santaia)	ES	-8.147683735016127	43.62230830936563	0.26102812	88	25	22	0.42105042	75	79	63		coastal_promontory_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	9	holdouts	test_trasancos	wl-pos-pos-es-pba-8705	pos-es-pba-8705	1	positive	Castro de Barallobre	Fene	Barallobre (Santiago)	ES	-8.178759499653474	43.46407350807626	0.26832227	86	111	113	0.31441909	89	87	-25		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	10	holdouts	test_trasancos	wl-pos-pos-es-pba-8706	pos-es-pba-8706	1	positive	Castro de Magalofes	Fene	Magalofes (San Xurxo)	ES	-8.147308718619547	43.45066167519628	0.31705270	77	95	74	0.31152307	91	81	-18		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	11	holdouts	test_trasancos	wl-pos-pos-es-pba-14488	pos-es-pba-14488	1	positive	Castro de Ancos	Neda	Santa María de Neda (Santa María)	ES	-8.14047244366622	43.52154202964775	0.31872713	76	23	20	0.44329214	71	77	53		generic_castro_hint	morphology_rescue_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	12	holdouts	test_trasancos	wl-pos-pos-es-pba-9184	pos-es-pba-9184	1	positive	Castro de Santa Cecilia	Ferrol	Santa Cecilia de Trasancos (Santa Cecilia)	ES	-8.199972868867611	43.51103121295041	0.34258927	75	99	92	0.26782810	96	83	-24		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	13	holdouts	test_trasancos	wl-pos-pos-es-pba-24678	pos-es-pba-24678	1	positive	Castro de Coto Redondo	Valdoviño	Pantín (Santiago)	ES	-8.110405528230721	43.64384397902806	0.36615292	73	97	122	0.40367254	77	75	-24		hilltop_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	14	holdouts	test_trasancos	wl-pos-pos-es-pba-24706	pos-es-pba-24706	1	positive	Castro de Lodeiro	Valdoviño	O Sequeiro (Santa María)	ES	-8.170071095103031	43.57590727862178	0.40465456	72	94	100	0.35816790	80	76	-22		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	15	holdouts	test_trasancos	wl-pos-pos-es-pba-24677	pos-es-pba-24677	1	positive	Castro de Casianes	Valdoviño	Pantín (Santiago)	ES	-8.09873394334149	43.6341480312583	0.41656984	71	93	147	0.67378610	54	61	-22		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	16	holdouts	test_trasancos	wl-pos-pos-es-pba-14592	pos-es-pba-14592	1	positive	Castro de Sequeiro/Castro de Narón	Narón	San Xiao de Narón (San Xiao)	ES	-8.172870217067269	43.53362624920575	0.42859709	67	91	193	0.41043739	76	71	-24		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	17	holdouts	test_trasancos	wl-pos-pos-es-pba-20784	pos-es-pba-20784	1	positive	Castro de croas de Ramil	San Sadurniño	Lamas (San Xiao)	ES	-8.042097773882631	43.54078893976058	0.43386532	66	90	141	0.42625805	73	70	-24		croa_top_ring_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	18	holdouts	test_trasancos	wl-pos-pos-es-pba-14336	pos-es-pba-14336	1	positive	O Castro	Narón	Castro (Santa María)	ES	-8.1781798324184	43.544581317028644	0.45671697	64	83	182	0.43088490	72	69	-19		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	19	holdouts	test_trasancos	wl-pos-pos-es-pba-14589	pos-es-pba-14589	1	positive	Castro de Petouzal/Castro da Croa	Narón	Narón	ES	-8.17901516416762	43.501629521149226	0.45986870	62	81	145	0.55212104	65	64	-19		croa_top_ring_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	20	holdouts	test_trasancos	wl-pos-pos-es-pba-9152	pos-es-pba-9152	1	positive	Castro de Canido	Ferrol	Ferrol	ES	-8.242723079720715	43.48378570961132	0.48607673	58	78	146	0.62079604	60	60	-20		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	21	holdouts	test_trasancos	wl-pos-pos-es-pba-24370	pos-es-pba-24370	1	positive	Zona arqueolóxica da Igrexa e Castro de Santo Tomás de Taraza	Valdoviño	Meirás (San Vicente)	ES	-8.187677498290292	43.59215509043921	0.49232659	57	77	143	0.42153700	74	68	-20		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	22	holdouts	test_trasancos	wl-pos-pos-es-pba-24738	pos-es-pba-24738	1	positive	Castro e Mina do Pereiro	Valdoviño	Valdoviño (Santaia)	ES	-8.135936419804226	43.61914947103172	0.51517850	56	75	160	0.71337095	49	55	-19		generic_castro_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	23	holdouts	test_trasancos	wl-pos-pos-es-pba-20704	pos-es-pba-20704	1	positive	A Croa	San Sadurniño	Naraío (Santa María)	ES	-8.081000277632068	43.48946910625164	0.57241064	54	59	49	0.84779922	33	42	-5		croa_top_ring_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	24	holdouts	test_trasancos	wl-pos-pos-es-pba-10165	pos-es-pba-10165	1	positive	Monte do Castro/Castro de Vilela	Ferrol	Mandiá (Santa Uxía)	ES	-8.239830294287893	43.524029972263946	0.57870076	52	73	87	0.79430548	39	44	-21		hilltop_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_low_rank_positives	25	holdouts	test_trasancos	wl-pos-pos-es-pba-9185	pos-es-pba-9185	1	positive	Castro de Santa Mariña/Os Castros Altos	Ferrol	Ferrol	ES	-8.225129699872348	43.49736219822805	0.58458333	50	72	144	0.66791746	55	53	-22		coastal_promontory_hint	low_positive_review	Known positive ranked low by the main fusion model; inspect as false-negative morphology.
holdout_morphology_rescues	1	holdouts	test_o_val	wl-pos-pos-es-pba-14588	pos-es-pba-14588	1	positive	Castro de Pena Lopesa	Narón	O Val (Santa María A Maior)	ES	-8.22594601477777	43.57701844556937	0.01961880	201	55	46	0.06225647	156	176	146		hilltop_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	2	holdouts	test_trasancos	wl-pos-pos-es-pba-24674	pos-es-pba-24674	1	positive	Castro da Punta do Vico	Valdoviño	Valdoviño (Santaia)	ES	-8.147683735016127	43.62230830936563	0.26102812	88	25	22	0.42105042	75	79	63		coastal_promontory_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	3	holdouts	test_trasancos	wl-pos-pos-es-pba-14488	pos-es-pba-14488	1	positive	Castro de Ancos	Neda	Santa María de Neda (Santa María)	ES	-8.14047244366622	43.52154202964775	0.31872713	76	23	20	0.44329214	71	77	53		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	4	holdouts	test_trasancos	wl-pos-pos-es-pba-14593	pos-es-pba-14593	1	positive	Castro de Trasancos	Narón	Trasancos (San Mateo)	ES	-8.220621570398505	43.54366705275839	0.16432834	110	86	66	0.18853937	109	108	24		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	5	holdouts	test_trasancos	wl-pos-pos-es-pba-14591	pos-es-pba-14591	1	positive	Castro de Sedes/Castro de Eiravedra	Narón	Sedes (Santo Estevo)	ES	-8.133661544730217	43.551023008990136	0.61901688	46	33	31	0.67404366	53	50	13		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	6	holdouts	test_trasancos	wl-pos-pos-es-pba-14554	pos-es-pba-14554	1	positive	Castro da Pereiruga	Narón	Pedroso (San Salvador)	ES	-8.11927005988558	43.5435880296391	0.88904681	23	12	11	0.94758557	20	23	11		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	7	holdouts	test_trasancos	wl-pos-pos-es-pba-24712	pos-es-pba-24712	1	positive	Castro de Vilarrube/Os Castros de Ferreirías	Valdoviño	Pantín (Santiago)	ES	-8.08589185535877	43.637237042304854	0.91705881	19	8	8	0.97379357	12	17	11		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	8	holdouts	test_trasancos	wl-pos-pos-es-pba-24707	pos-es-pba-24707	1	positive	Castro de Lousada	Valdoviño	Loira (San Pedro)	ES	-8.08926923552419	43.61891345626826	0.86429104	26	17	16	0.96262376	19	24	9		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	9	holdouts	test_trasancos	wl-pos-pos-es-pba-8708	pos-es-pba-8708	1	positive	Castro de Prismos	Fene	Maniños (San Salvador)	ES	-8.181906273273144	43.445376672260515	0.69220461	38	29	27	0.82539091	36	38	9		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	10	holdouts	test_trasancos	wl-pos-pos-es-pba-14519	pos-es-pba-14519	1	positive	Castros	Neda	Santa María de Neda (Santa María)	ES	-8.149740461365019	43.50786201500216	0.94118176	14	5	5	0.97373346	13	13	9		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	11	holdouts	test_trasancos	wl-pos-pos-es-pba-24709	pos-es-pba-24709	1	positive	Castro de Punta Frouxeira	Valdoviño	Valdoviño (Santaia)	ES	-8.148872875517807	43.618480398789906	0.94713577	12	4	4	0.97388893	11	12	8		coastal_promontory_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	12	holdouts	test_trasancos	wl-pos-pos-es-pba-20782	pos-es-pba-20782	1	positive	Castro Das Croas	San Sadurniño	San Sadurniño (Santa María)	ES	-8.06556223656323	43.54359118222014	0.93614295	15	10	10	0.96782437	15	15	5		croa_top_ring_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	13	holdouts	test_trasancos	wl-pos-pos-es-pba-24673	pos-es-pba-24673	1	positive	Castro	Valdoviño	Vilarrube (San Martiño)	ES	-8.066000016189715	43.62601595138847	0.91356826	20	16	14	0.94277337	24	20	4		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	14	holdouts	test_trasancos	wl-pos-pos-es-pba-24337	pos-es-pba-24337	1	positive	Os Castros	Valdoviño	Pantín (Santiago)	ES	-8.093620081527554	43.639579102678184	0.17824633	106	102	82	0.26421213	97	102	4		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	15	holdouts	test_trasancos	wl-pos-pos-es-pba-8709	pos-es-pba-8709	1	positive	Castro do Río Castro	Fene	Limodre (Santa Baia)	ES	-8.186321260418124	43.42396916091138	0.25585124	91	88	69	0.31911095	88	88	3		valley_or_river_edge_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	16	holdouts	test_o_val	wl-pos-pos-es-pba-14367	pos-es-pba-14367	1	positive	O Castro (Castro de Quintá)	Narón	O Val (Santa María A Maior)	ES	-8.214396988420809	43.55274573295716	0.93484924	16	13	12	0.93221491	27	19	3		generic_castro_hint	morphology_rescue_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
holdout_morphology_rescues	17	holdouts	test_trasancos	wl-pos-pos-es-pba-10262	pos-es-pba-10262	1	positive	Necrópole de Santa Comba/Castro de Santa Comba	Ferrol	Covas (San Martiño)	ES	-8.282642845995516	43.559082757693524	0.99113103	4	2	2	0.99778768	4	4	2		generic_castro_hint	mamoa_specialist_positive_review	Known positive moved upward by max_safety; inspect morphology archetype missed by the main model.
val_top_weak_negatives	1	val	val	wl-neg-neg-es-pba-31073	neg-es-pba-31073	0	hard_negative	O Castelo/Castelo de Castañoso	A Fonsagrada	Maderne (San Pedro)	ES	-7.135345166845082	43.17117388616058	0.99842427	17	4	4	0.99996338	8	14	13	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	2	val	val	wl-neg-neg-es-pba-29293	neg-es-pba-29293	0	hard_negative	O Castelo	Chantada	Pedrafita (Santa Baia)	ES	-7.744165519059862	42.66039310678573	0.99443234	33	71	144	0.99897998	32	33	-38	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	3	val	val	wl-neg-neg-es-pba-29823	neg-es-pba-29823	0	hard_negative	Petróglifo do Piornedo	Cervantes	Donís (San Fiz)	ES	-6.875323294454912	42.85556027213712	0.99014503	42	94	232	0.99808730	39	41	-52	rock_art_surface		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	4	val	val	wl-neg-neg-es-pba-43202	neg-es-pba-43202	0	hard_negative	O Castelo	O Vicedo	San Román de Vale (San Román)	ES	-7.649716659791161	43.73979523101907	0.98448503	58	122	199	0.99412556	64	55	-64	historic_fortification		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	5	val	val	wl-neg-neg-es-pba-31034	neg-es-pba-31034	0	hard_negative	Mina de Penedo da Granda	A Fonsagrada	O Trobo (Santa María)	ES	-7.055452330427284	43.1902759857497	0.98225770	62	128	173	0.99504995	58	60	-66	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	6	val	val	wl-neg-neg-es-pba-31186	neg-es-pba-31186	0	hard_negative	Medorra de Demouco	A Fonsagrada	O Padrón (San Xoán)	ES	-7.1291524364639365	43.096809047039315	0.97818870	71	138	267	0.99284442	78	71	-67	megalithic_mound		mamoa_false_positive_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
val_top_weak_negatives	7	val	val	wl-neg-neg-es-pba-29683	neg-es-pba-29683	0	hard_negative	Minas do Calangrón	Cervantes	Cereixedo (Santiago)	ES	-6.918005473170026	42.79665769748439	0.97478521	78	47	42	0.99853604	37	67	31	mining_or_quarry		weak_negative_review	Weak-label negative ranked high on validation; inspect before treating it as true absence.
