theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	openalex	Landscape and Astronomy in Megalithic Portugal: the Carregal do Sal Nucleus and Star Mountain Range	2013	Papers from the Institute of Archaeology	12	yes	10.5334/pia.405	https://student-journals.ucl.ac.uk/pia/article/470/galley/618/download/	en	Central Portugal, delimited by the Douro river to the north and the Mondego to the south, is the second densest region of megalithic monuments in the country. The Neolithic archaeological record indicates seasonal transhumance between higher pastures in the summer and lower grounds in the winter. The monuments are found in lower ground and it has been suggested that they were built during the winter occupation of their surroundings. The astronomical orientation of their entrances lends further support to this hypothesis. A recent survey of the orientation of the chambers and corridors of these dolmens, conducted by the author, found good agreement with prior surveys, but also demonstrated that other interpretations are possible. This paper presents an update on the survey, including extra sites surveyed in the spring of 2011, as well as the GIS confirmation of all horizon altitudes that couldn’t be empirically measured. The megalithic nucleus of Carregal do Sal, on the Mondego valley, is then looked at in more detail. It is found that there is a preference for the orientation of dolmens towards Star Mountain Range in-line with the topographic arguments of landscape archaeology. In addition, it was found that the topography also marks the rise of particular red stars, Betelgeuse and Aldebaran, during the period of megalithic building, at the onset of spring marking the transition from low ground to the high pastures. This hypothesis finds further support from toponymic folktales that explain the origin of the name of the mountain range.
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	openalex	Modelando dinámicas de movilidad y visibilidad en los paisajes megalíticos gallegos. El caso del Monte de Santa Mariña y su entorno (Comarca de Sarria, Lugo)	2018	Trabajos de Prehistoria	11	yes	10.3989/tp.2018.12216	http://tp.revistas.csic.es/index.php/tp/article/download/783/807	es	Se propone un estudio de dos formas tradicionales de entender la relación del megalito con el paisaje, como son la movilidad natural por el territorio y la visibilidad del monumento con respecto al paisaje en el que se emplaza. Para ello, se aplican una serie de análisis fundamentados en los Sistemas de Información Geográfica y la Estadística Espacial sobre el conjunto tumular del Monte de Santa Mariña (Comarca de Sarria, Lugo) y su entorno (NO de la Península Ibérica). Partiendo de la creación de un modelo de simulación de desplazamiento natural y del estudio de la visibilidad de dicho conjunto, se comprueba, en primer lugar, la importancia de las vías potenciales de tránsito como variable locacional, así como el impacto visual que los monumentos juegan en relación con estas vías. A continuación, se analiza la prominencia visual de los túmulos megalíticos con respecto a su entorno inmediato, pudiéndose identificar la existencia de tendencias comunes en los distintos conjuntos tumulares en relación con el tamaño de las cuencas visuales. Los resultados sugieren una importante relación entre los túmulos y el tránsito natural por el territorio, si bien se detectan tendencias desiguales en lo que al impacto visual del megalito se refiere, tanto con respecto a la relación con otros túmulos como a la totalidad del territorio en el que se emplazan. Ello permite establecer un punto de partida necesario para la revisión de los planteamientos teóricos formulados para el conjunto de Galicia.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	Asentamientos polinucleares y resiliencia urbana entre el Bronce Final y la Edad del Hierro en el Sureste ibérico: nuevos datos a partir del Castellar de Librilla	2020	Complutum	10	yes	10.5209/cmpl.71650	https://revistas.ucm.es/index.php/CMPL/article/download/71650/4564456554568	es	In the last phase of the Late Bronze Age, a series of hilltop settlements, characterized by a first dispersed planning, were created in the Iberian southeast. This planning turned into a polynuclear urbanism system and a significant socio-political organisation that continues during the Iron Age. In this article, we examine the development of this type of occupation pattern on different sites throughout the Segura basin and we present new data from the site of Castellar de Librilla to deepen in the development of its intra-urban spatial structure. The new habitat areas detected in recent archaeological surveys, some of them delimited by important defensive systems, allow us to observe the transformations in its internal configuration from the Late Bronze Age to Iberian Period. These episodes of urban restructuring show the adaptation processes that these polynuclear settlements developed within the framework of the changing territorial and cultural dynamics of the region during the 1st millennium BC.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	Comercio mediterráneo en el castro de Montealegre (Pontevedra, Galicia). Siglo II a.C. – inicios del s. I d. C.	2007	Archivo Español de Arqueología	10	yes	10.3989/aespa.2007.v80.27	https://aespa.revistas.csic.es/index.php/aespa/article/download/27/27/27	es	El castro de Montealegre, en la costa de Galicia, ha proporcionado en recientes excavaciones un interesante conjunto de importaciones mediterráneas, de mediados del siglo II a.C. a inicios del siglo I d.C. principalmente. El comercio tardopúnico y romano preaugusteo en el noroeste ibérico era hasta hace poco escasamente conocido, frente a las relaciones comerciales del período julio-claudio. Los objetos que llegaron a este finis térrea incluyen ánforas tardopúnicas (Mañá C2b), ibéricas (Pellicer D) e itálicas (Dressel 1), kalathoi de Cataluña y cerámica común, entre otras cosas. El período julio-claudio está asimismo bien representado por numerosas ánforas, fundamentalmente de la Bética (Dressel 2/4, Haltern 70, Dressel 7/11). La variedad y cantidad de importaciones desde mediados del siglo II a.C. en adelante demuestra la gran integración de la costa galaica en las redes mediterráneas desde antes de la conquista romana.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	El desarrollo de tecnologías para la gestión del Patrimonio Arqueológico: hacia un modelo de Evaluación de Impacto Arqueológico	1999	Trabajos de Prehistoria	10	yes	10.3989/tp.1999.v56.i1.287	https://tp.revistas.csic.es/index.php/tp/article/download/287/287/291	es	Este texto plantea la necesidad de establecer procedimientos y convenciones de práctica arqueológica para resolver los problemas y demandas en la gestión actual del Patrimonio Arqueológico. En concreto se presenta el programa CAPA (criterios y convenciones en Arqueología del Paisaje y Patrimonio Arqueológico) en vía de realización por nuestro Grupo de Investigación. El objetivo de este programa es contribuir al desarrollo de sistemas y metodologías de gestión y evaluación del Patrimonio Arqueológico y llegar a componer un Manual de Usos Internos que nuestro grupo aplicaría en los diferentes proyectos de investigación y de asistencia técnica. Como ejemplo de estos desarrollos, se considera la Evaluación de Impacto Arqueológico y se propone un esquema metodológico para la realización de este nuevo tipo de práctica arqueológica, que forma parte importante de la Evaluación de Impacto Ambiental.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	crossref	El sitio fortificado del Castelinho (Felgar, Torre de Moncorvo, Portugal). Estudio preliminar de su diacronía y las plaquetas de piedra con grabados de la Edad del Hierro The fortified settlement of Castelinho (Felgar, Torre de Moncorvo, Portugal). First Approach to its Diachrony and the Iron Age Engraved Stone Plaquettes	2012	Complutum	9		10.5209/rev_cmpl.2012.v23.n1.39536			 In this text we present the results of the first archeological intervention in the Iron Age site of Castelinho. The uniquenessof the site, demonstrated by the presence of structures as well as an impressive assemblage of engraved stone plaquettes,has made the site difficult to characterize considering the regional context. The site, situated on a high point withcommanding view of the surrounding area and enclosed by a massive “defensive system” of ditches and walls, could beconsidered as a Hillfort (castro) in the classic sense of the word. After a year of archaeological work in this importantsite we will address here several hypotheses in connection to the diachronic evolution of the hillfort, and the exceptionalcollection of portable art unearthed. 
gallego_castros	cultura castrexa arquitectura defensiva noroeste	openalex	El primer milenio a.C. en el área gallega: Génesis y desarrollo del mundo castreño alaluz de la arqueología	1992	Complutensian Scientific Journals (Complutense University of Madrid)	9	yes	10.5209/cmpl.31193	http://revistas.ucm.es/index.php/CMPL/article/view/CMPL9292120373A	es	En la investigacion arqueologica de Galicia, la escasez de datos fiables exige prudencia para elaborar teorias e hipotesis.-- Partiendo de la Edad del Bronce, la aparicion del fenomeno castreno se relaciona conla aparicion de los primeros asentamientos estables en el N.O. peninsular, asociados al progresivo uso del hierro y de artefactos de Bronce Ternario.-- Pero los datos son escasos hasta cerca del cambio de era, cuando la conquista romana supone un gran desarrollo en todos los sentidos, con los mayores poblados y una fase de apogeo que concluye en Epoca Flavia.-- La aparicion y desarrollo del fenomeno castreno en Galicia, dotada de evidente dinamismo y perceptividad, parece un proceso autoctono, aunque inscrito en el marco de las tierras occidentales de la Peninsula.
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	openalex	Monumentalidad funeraria del Bronce en el sur de la península ibérica: la necrópolis de La Orden Seminario (Huelva).	2020	SPAL Revista de Prehistoria y Arqueología de la Universidad de Sevilla	9	yes	10.12795/spal.2020.i29.01	https://doi.org/10.12795/spal.2020.i29.01	es	"Resumen: La permanencia del megalitismo durante la Edad del Bronce en la pennsula ibrica es uno de los elementos destacados en las investigaciones recientes, interpretndose la continuidad de las arquitecturas y de las prcticas funerarias pretritas de diversas formas. La excavacin microespacial, el anlisis arquitectnico de las tumbas, el estudio antropolgico y el establecimiento de la cronologa de la actividad funeraria de las necrpolis de La Orden-Seminario ha posibilitado caracterizar la existencia de un monumentalismo funerario desarrollado durante la Edad del Bronce Antiguo, c 2300-1900 cal BC. Esta monumentalidad funeraria se sustent en la reapropiacin de las necrpolis calcolticas para la implantacin de tumbas individuales en las cmaras de las sepulturas colectivas. Estas tumbas (covachas, fosas, cmaras con suelos nivelados y ""cistas"" con cubriciones tumulares) se caracterizan por la perpetuacin de esquemas conceptuales de la tradicin megaltica, presentando elementos arquitectnicos, tcnicas constructivas y materiales que propiciaron la perceptibilidad visual, la perdurabilidad y la recreacin de una memoria en torno a los espacios mortuorios ancestrales. En su interior se enterraron individuos de diferente sexo y edad, acompaados de diversos ajuares muebles que representan las diferencias"
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	crossref	Romanización y Arqueozoología en el limes del Imperio. El caso de Lusitania entre la Edad del Hierro y el Bajo Imperio (s. VIII a.C.-V d.C.)	2017	Archaeofauna	8		10.15366/archaeofauna2017.26.003			 This study offers a synthesis of zooarchaeological studies dating from the Iron Age and the Roman period in the Southwest of the Iberian Peninsula. Our objective is to characterize husbandry practices and meat diet in this territory and time frame, and to analyse whether any change occurred after the Roman conquest. The results show a great diversity and continuity in husbandry and meat diet during the time period analysed, as well as a very high consumption of red deer. 
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	De la caverna al lugar fortificado: una mirada a la edad del bronce en el territorio Astur-Cantábro	2011	Repositori UJI (Universitat Jaume I)	8	yes		http://hdl.handle.net/10234/46734	es	Without a clearly materialized prior Copper Age, the evolution and peculiarities of the Bronze Age in Asturias and Cantabria is marked by its peripheral location and the weight of the tumultuous terrain of a territory resting between the mountains and the ocean. A sparsely dispersed, barely nucleated population has determined its scant archaeological visibility, as substantiated in many cases by sketchy evidence of ancient cave habitats. Copper metallurgy constitutes the essential channel for information, particularly during the Early Bronze Age, although the nature, extent and diversity of the findings outline clear-cut regional differences. The presence of well-documented major mining works (the Aramo range and El Milagro) are consistent with such asymmetrical situations, highlighting the predominance of metal products in the space determined by the Nalon-Besaya watershed, where copper veins and copper derivatives occur more abundantly. The traditions and relations of cultural continuity are expressed both in the setting of any such findings and in their realisation, enclaves like the ancestral stone idol of Pena Tu (Asturias) and the monumental complex of megalithic origin in Sejos (Cantabria) reflect both the link with the Neolithic and the persistence of a certain structure in the territorial domain as well as its new cultural patterns and the role of their promoters. A review of the different examples of material remains espied and the processes of change and resistance to said processes encourage the interpretation of differentiated processes of development which were more pronounced during the Late Bronze Age, when Western Asturias appears to have been the epicentre of greater dynamism. This area is the most widely researched to date and, from the reference date of 800 BC onward, acted as the focal point for the earliest forms (the “acropolises”) of fortified villages or hill forts in a process representative of political centrality.
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	Monumentos y petroglifos: la construcción del espacio en las sociedades constructoras de túmulos del Noroeste peninsular	1995	Trabajos de Prehistoria	8		10.3989/tp.1995.v52.i1.430			 El objetivo de este trabajo es realizar una aproximación a la construcción del espacio en las sociedades prehistóricas del Noroeste peninsular, desde la perspectiva de la Arqueología del Paisaje. Para ello hemos procedido al análisis del emplazamiento de los monumentos tumulares en tres zonas del occidente gallego, aplicando un modelo convencional que prima cuatro factores de vinculación que determinan el emplazamiento: las líneas naturales de desplazamiento, los elementos naturales, la tradición y los lugares de asentamiento de los constructores de túmulos. Por otra parte, hemos podido observar la existencia de una relación significativa entre los túmulos y los petroglifos, lo que nos ha llevado a definir un nuevo factor de emplazamiento que parece determinante en la construcción del espacio y que viene dado por los grabados al aire libre. 
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	crossref	Depósito funerario y recinto fortificado de la Edad del Bronce en el Castro del Chao Samartín: argumentos para su datación	2003	Trabajos de Prehistoria	7		10.3989/tp.2003.v60.i2.86			 El castro de Chao Samartín, en el occidente de Asturias, remonta su condición de asentamiento fortificado a finales de la Edad del Bronce. Durante el siglo VIII a.C. defensas monumentales delimitaban un recinto en el que se alzaba, en posición principal, una cabaña de grandes dimensiones de la que procede un interesante repertorio de materiales metálicos fabricados en bronce. Junto a la puerta de acceso al recinto, al pie de la fortificación, se instaló una pequeña cista que contenía el cráneo de una mujer joven. Este artículo presenta las nuevas dataciones que permiten establecer la antigüedad del depósito y su contextualización crono-arqueológica con el establecimiento del Bronce Final. 
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	Siglo y medio de investigaciones: estado actual de la Arqueología de época antigua en Navarra	2013	Cuadernos de Arqueología de la Universidad de Navarra	7	yes	10.15581/012.21.378	https://revistas.unav.edu/index.php/cuadernos-de-arqueologia/article/download/378/184	es	El presente artículo analiza cuáles han sido las etapas y los ritmos de la historiografía arqueológica en Navarra de la Edad del Hierro y de la Época Romana durante los últimos 150 años con el fin de evaluar el estado actual de su investigación. También evalúa sus aciertos y desatinos con el fin de hacer una prospectiva sobre la investigación arqueológica de estas épocas de cara al diseño de un posible planteamiento estratégico de futuro de la misma.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	Arqueología, folklore y comunidades locales: los castros en el medio rural asturiano	2011	Complutum	7	yes	10.5209/rev_cmpl.2011.v22.n1.8	https://revistas.ucm.es/index.php/CMPL/article/download/36785/35615	es	In this paper we reflect on the relationship between archaeologists and local communities in rural Europe, seeking to review the history and possibilities of attention to oral stories of the folklore with archaeological themes. We analyze the specific case of the investigation on the Asturian Iron Age. We review the background of such approaches and we show the practical applications that focussing on oral history can contribute to archaeological research. At the same time, we explore some possible ways in which this dialogue could revert to local communities.
gallego_castros	poblado fortificado Edad del Hierro Galicia dimensiones	openalex	Más allá de los castella tutiora: la ocupación de asentamientos fortificados en el noroeste peninsular (siglos IV-VI)	2021	Gerión Revista de Historia Antigua	6	yes	10.5209/geri.78125	https://revistas.ucm.es/index.php/GERI/article/download/78125/4564456559124	es	The Late Roman occupation of northwestern Iberian hill-forts is a phenomenon which, even if recognised at length, has rarely been tackled in detail. This is due to a historiography that traditionally prioritised those interpretations from the perspective of the long duration or those regarding the paradigm of the castella tutiora from Hydatius’ writings. In this paper we propose an exhaustive revision of these contexts to pinpoint the setbacks and possibilities of those traditional interpretations. Thus, we will suggest acontextual and stratigraphical approach in order to define the complexity of the phenomenon, suggesting as a hypothesis a social interpretation which focus on the diversity of historical processes that occurred by the end of the Western Roman Empire.
gallego_castros	Gallaecia castella oppida romanizacion poblamiento	crossref	El poblamiento en el interior de la Gallaecia entre el final del Imperio Romano y la Alta Edad Media: nuevos datos, nuevas propuestas	2020	Studia Historica. Historia Medieval	6		10.14201/shhme2020382155187			 Tradicionalmente, el noroeste peninsular en época altomedieval se había presentado en términos de excepcionalidad, como un territorio con características particulares y diferenciadas del resto de la Península Ibérica. Esta presunción generó algunos problemas en el análisis de la transformación del sistema de poblamiento entre el fin del Imperio Romano y la Alta Edad Media. La incorporación de nuevos registros, sobre todo aquellos provenientes de la arqueología comercial y de algunos proyectos de investigación específicos, están permitiendo no solo reconocer algunos importantes fenómenos, en términos de poblamiento, similares a otros territorios peninsulares, como la emergencia de la aldea altomedieval, sino también reconsiderar otros, como el papel de los asentamientos fortificados en altura. En este trabajo se presentan algunas reflexiones e hipótesis sobre la transformación del poblamiento en el interior de Gallaecia en este período a partir de los nuevos datos arqueológicos disponibles. 
